1598540000,0.01
1598550000,0.01
1598560000,0.01
1598570000,0.01
1598580000,0.01
1598590000,0.01
1598600000,0.01
1598610000,0.01
1598620000,0.01
1598630000,0.01
1598640000,0.01
1598650000,0.01
1598660000,0.01
1598670000,0.01
1598680000,0.01
1598690000,0.01
1598700000,0.01
1598710000,0.01
1598720000,0.01
1598730000,0.01
1598740000,0.01
1598750000,0.01
1598760000,0.01
1598770000,0.01
1598780000,0.01
1598790000,0.01
1598800000,0.01
1598810000,0.01
1598820000,0.01
1598830000,0.01
1598840000,0.01
1598850000,0.01
1598860000,0.01
1598870000,0.01
1598880000,0.01
1598890000,0.01
1598900000,0.01
1598910000,0.028434723171565278
1598920000,0.028434723171565278
1598930000,0.028434723171565278
1598940000,0.028434723171565278
1598950000,0.028434723171565278
1598960000,0.028434723171565278
1598970000,0.028434723171565278
1598980000,0.028434723171565278
1598990000,0.028434723171565278
1599000000,0.028434723171565278
1599010000,0.028434723171565278
1599020000,0.028434723171565278
1599030000,0.028434723171565278
1599040000,0.028434723171565278
1599050000,0.028434723171565278
1599060000,0.028434723171565278
1599070000,0.028434723171565278
1599080000,0.028434723171565278
1599090000,0.028434723171565278
1599100000,0.028434723171565278
1599110000,0.028434723171565278
1599120000,0.028434723171565278
1599130000,0.028434723171565278
1599140000,0.028434723171565278
1599150000,0.028434723171565278
1599160000,0.028434723171565278
1599170000,0.028434723171565278
1599180000,0.028434723171565278
1599190000,0.028434723171565278
1599200000,0.028434723171565278
1599210000,0.028434723171565278
1599220000,0.028434723171565278
1599230000,0.028434723171565278
1599240000,0.028434723171565278
1599250000,0.028434723171565278
1599260000,0.028434723171565278
1599270000,0.028434723171565278
1599280000,0.028434723171565278
1599290000,0.028434723171565278
1599300000,0.028434723171565278
1599310000,0.028434723171565278
1599320000,0.028434723171565278
1599330000,0.028434723171565278
1599340000,0.028434723171565278
1599350000,0.028434723171565278
1599360000,0.028434723171565278
1599370000,0.028434723171565278
1599380000,0.028434723171565278
1599390000,0.028434723171565278
1599400000,0.028434723171565278
1599410000,0.028434723171565278
1599420000,0.028434723171565278
1599430000,0.028434723171565278
1599440000,0.028434723171565278
1599450000,0.028434723171565278
1599460000,0.028434723171565278
1599470000,0.028434723171565278
1599480000,0.028434723171565278
1599490000,0.028434723171565278
1599500000,0.028434723171565278
1599510000,0.028434723171565278
1599520000,0.028434723171565278
1599530000,0.028434723171565278
1599540000,0.028434723171565278
1599550000,0.028434723171565278
1599560000,0.028434723171565278
1599570000,0.028434723171565278
1599580000,0.028434723171565278
1599590000,0.028434723171565278
1599600000,0.028434723171565278
1599610000,0.028434723171565278
1599620000,0.028434723171565278
1599630000,0.028434723171565278
1599640000,0.028434723171565278
1599650000,0.028434723171565278
1599660000,0.028434723171565278
1599670000,0.028434723171565278
1599680000,0.028434723171565278
1599690000,0.028434723171565278
1599700000,0.028434723171565278
1599710000,0.028434723171565278
1599720000,0.028434723171565278
1599730000,0.028434723171565278
1599740000,0.028434723171565278
1599750000,0.028434723171565278
1599760000,0.028434723171565278
1599770000,0.028434723171565278
1599780000,0.028434723171565278
1599790000,0.028434723171565278
1599800000,0.028434723171565278
1599810000,0.028434723171565278
1599820000,0.028434723171565278
1599830000,0.028434723171565278
1599840000,0.028434723171565278
1599850000,0.028434723171565278
1599860000,0.028434723171565278
1599870000,0.028434723171565278
1599880000,0.028434723171565278
1599890000,0.028434723171565278
1599900000,0.028434723171565278
1599910000,0.028434723171565278
1599920000,0.028434723171565278
1599930000,0.028434723171565278
1599940000,0.028434723171565278
1599950000,0.028434723171565278
1599960000,0.028434723171565278
1599970000,0.028434723171565278
1599980000,0.028434723171565278
1599990000,0.028434723171565278
1600000000,0.028434723171565278
1600010000,0.028434723171565278
1600020000,0.028434723171565278
1600030000,0.028434723171565278
1600040000,0.028434723171565278
1600050000,0.028434723171565278
1600060000,0.028434723171565278
1600070000,0.028434723171565278
1600080000,0.028434723171565278
1600090000,0.028434723171565278
1600100000,0.028434723171565278
1600110000,0.028434723171565278
1600120000,0.028434723171565278
1600130000,0.028434723171565278
1600140000,0.028434723171565278
1600150000,0.028434723171565278
1600160000,0.028434723171565278
1600170000,0.028434723171565278
1600180000,0.028434723171565278
1600190000,0.028434723171565278
1600200000,0.028434723171565278
1600210000,0.028434723171565278
1600220000,0.028434723171565278
1600230000,0.028434723171565278
1600240000,0.028434723171565278
1600250000,0.028434723171565278
1600260000,0.028434723171565278
1600270000,0.028434723171565278
1600280000,0.028434723171565278
1600290000,0.028434723171565278
1600300000,0.028434723171565278
1600310000,0.028434723171565278
1600320000,0.028434723171565278
1600330000,0.028434723171565278
1600340000,0.028434723171565278
1600350000,0.028434723171565278
1600360000,0.028434723171565278
1600370000,0.028434723171565278
1600380000,0.028434723171565278
1600390000,0.028434723171565278
1600400000,0.028434723171565278
1600410000,0.028434723171565278
1600420000,0.028434723171565278
1600430000,0.028434723171565278
1600440000,0.028434723171565278
1600450000,0.028434723171565278
1600460000,0.028434723171565278
1600470000,0.028434723171565278
1600480000,0.028434723171565278
1600490000,0.028434723171565278
1600500000,0.028434723171565278
1600510000,0.028434723171565278
1600520000,0.028434723171565278
1600530000,0.028434723171565278
1600540000,0.028434723171565278
1600550000,0.028434723171565278
1600560000,0.028434723171565278
1600570000,0.028434723171565278
1600580000,0.028434723171565278
1600590000,0.028434723171565278
1600600000,0.028434723171565278
1600610000,0.028434723171565278
1600620000,0.028434723171565278
1600630000,0.028434723171565278
1600640000,0.028434723171565278
1600650000,0.028434723171565278
1600660000,0.028434723171565278
1600670000,0.028434723171565278
1600680000,0.028434723171565278
1600690000,0.028434723171565278
1600700000,0.028434723171565278
1600710000,0.028434723171565278
1600720000,0.028434723171565278
1600730000,0.028434723171565278
1600740000,0.028434723171565278
1600750000,0.028434723171565278
1600760000,0.028434723171565278
1600770000,0.028434723171565278
1600780000,0.028434723171565278
1600790000,0.028434723171565278
1600800000,0.028434723171565278
1600810000,0.028434723171565278
1600820000,0.028434723171565278
1600830000,0.028434723171565278
1600840000,0.028434723171565278
1600850000,0.028434723171565278
1600860000,0.028434723171565278
1600870000,0.028434723171565278
1600880000,0.028434723171565278
1600890000,0.028434723171565278
1600900000,0.028434723171565278
1600910000,0.028434723171565278
1600920000,0.028434723171565278
1600930000,0.028434723171565278
1600940000,0.028434723171565278
1600950000,0.028434723171565278
1600960000,0.028434723171565278
1600970000,0.028434723171565278
1600980000,0.028434723171565278
1600990000,0.028434723171565278
1601000000,0.028434723171565278
1601010000,0.028434723171565278
1601020000,0.028434723171565278
1601030000,0.028434723171565278
1601040000,0.028434723171565278
1601050000,0.028434723171565278
1601060000,0.028434723171565278
1601070000,0.028434723171565278
1601080000,0.028434723171565278
1601090000,0.028434723171565278
1601100000,0.028434723171565278
1601110000,0.028434723171565278
1601120000,0.028434723171565278
1601130000,0.028434723171565278
1601140000,0.028434723171565278
1601150000,0.028434723171565278
1601160000,0.028434723171565278
1601170000,0.028434723171565278
1601180000,0.028434723171565278
1601190000,0.028434723171565278
1601200000,0.028434723171565278
1601210000,0.028434723171565278
1601220000,0.028434723171565278
1601230000,0.028434723171565278
1601240000,0.028434723171565278
1601250000,0.028434723171565278
1601260000,0.028434723171565278
1601270000,0.028434723171565278
1601280000,0.028434723171565278
1601290000,0.028434723171565278
1601300000,0.028434723171565278
1601310000,0.028434723171565278
1601320000,0.028434723171565278
1601330000,0.028434723171565278
1601340000,0.028434723171565278
1601350000,0.028434723171565278
1601360000,0.028434723171565278
1601370000,0.028434723171565278
1601380000,0.028434723171565278
1601390000,0.028434723171565278
1601400000,0.028434723171565278
1601410000,0.028434723171565278
1601420000,0.028434723171565278
1601430000,0.028434723171565278
1601440000,0.028434723171565278
1601450000,0.028434723171565278
1601460000,0.028434723171565278
1601470000,0.028434723171565278
1601480000,0.028434723171565278
1601490000,0.028434723171565278
1601500000,0.05676008202323992
1601510000,0.05676008202323992
1601520000,0.05676008202323992
1601530000,0.05676008202323992
1601540000,0.05676008202323992
1601550000,0.05676008202323992
1601560000,0.05676008202323992
1601570000,0.05676008202323992
1601580000,0.05676008202323992
1601590000,0.05676008202323992
1601600000,0.05676008202323992
1601610000,0.05676008202323992
1601620000,0.05676008202323992
1601630000,0.05676008202323992
1601640000,0.05676008202323992
1601650000,0.05676008202323992
1601660000,0.05676008202323992
1601670000,0.05676008202323992
1601680000,0.05676008202323992
1601690000,0.05676008202323992
1601700000,0.05676008202323992
1601710000,0.05676008202323992
1601720000,0.05676008202323992
1601730000,0.05676008202323992
1601740000,0.05676008202323992
1601750000,0.05676008202323992
1601760000,0.05676008202323992
1601770000,0.05676008202323992
1601780000,0.05676008202323992
1601790000,0.05676008202323992
1601800000,0.05676008202323992
1601810000,0.05676008202323992
1601820000,0.05676008202323992
1601830000,0.05676008202323992
1601840000,0.05676008202323992
1601850000,0.05676008202323992
1601860000,0.05676008202323992
1601870000,0.05676008202323992
1601880000,0.05676008202323992
1601890000,0.05676008202323992
1601900000,0.05676008202323992
1601910000,0.05676008202323992
1601920000,0.05676008202323992
1601930000,0.05676008202323992
1601940000,0.05676008202323992
1601950000,0.05676008202323992
1601960000,0.05676008202323992
1601970000,0.05676008202323992
1601980000,0.05676008202323992
1601990000,0.05676008202323992
1602000000,0.05676008202323992
1602010000,0.05676008202323992
1602020000,0.05676008202323992
1602030000,0.05676008202323992
1602040000,0.05676008202323992
1602050000,0.05676008202323992
1602060000,0.05676008202323992
1602070000,0.05676008202323992
1602080000,0.05676008202323992
1602090000,0.05676008202323992
1602100000,0.05676008202323992
1602110000,0.05676008202323992
1602120000,0.05676008202323992
1602130000,0.05676008202323992
1602140000,0.05676008202323992
1602150000,0.05676008202323992
1602160000,0.05676008202323992
1602170000,0.05676008202323992
1602180000,0.05676008202323992
1602190000,0.05676008202323992
1602200000,0.05676008202323992
1602210000,0.05676008202323992
1602220000,0.05676008202323992
1602230000,0.05676008202323992
1602240000,0.05676008202323992
1602250000,0.05676008202323992
1602260000,0.05676008202323992
1602270000,0.05676008202323992
1602280000,0.05676008202323992
1602290000,0.05676008202323992
1602300000,0.05676008202323992
1602310000,0.05676008202323992
1602320000,0.05676008202323992
1602330000,0.05676008202323992
1602340000,0.05676008202323992
1602350000,0.05676008202323992
1602360000,0.05676008202323992
1602370000,0.05676008202323992
1602380000,0.05676008202323992
1602390000,0.05676008202323992
1602400000,0.05676008202323992
1602410000,0.05676008202323992
1602420000,0.05676008202323992
1602430000,0.05676008202323992
1602440000,0.05676008202323992
1602450000,0.05676008202323992
1602460000,0.05676008202323992
1602470000,0.05676008202323992
1602480000,0.05676008202323992
1602490000,0.05676008202323992
1602500000,0.05676008202323992
1602510000,0.05676008202323992
1602520000,0.05676008202323992
1602530000,0.05676008202323992
1602540000,0.05676008202323992
1602550000,0.05676008202323992
1602560000,0.05676008202323992
1602570000,0.05676008202323992
1602580000,0.05676008202323992
1602590000,0.05676008202323992
1602600000,0.05676008202323992
1602610000,0.05676008202323992
1602620000,0.05676008202323992
1602630000,0.05676008202323992
1602640000,0.05676008202323992
1602650000,0.05676008202323992
1602660000,0.05676008202323992
1602670000,0.05676008202323992
1602680000,0.05676008202323992
1602690000,0.05676008202323992
1602700000,0.05676008202323992
1602710000,0.05676008202323992
1602720000,0.05676008202323992
1602730000,0.05676008202323992
1602740000,0.05676008202323992
1602750000,0.05676008202323992
1602760000,0.05676008202323992
1602770000,0.05676008202323992
1602780000,0.05676008202323992
1602790000,0.05676008202323992
1602800000,0.05676008202323992
1602810000,0.05676008202323992
1602820000,0.05676008202323992
1602830000,0.05676008202323992
1602840000,0.05676008202323992
1602850000,0.05676008202323992
1602860000,0.05676008202323992
1602870000,0.05676008202323992
1602880000,0.05676008202323992
1602890000,0.05676008202323992
1602900000,0.05676008202323992
1602910000,0.05676008202323992
1602920000,0.05676008202323992
1602930000,0.05676008202323992
1602940000,0.05676008202323992
1602950000,0.05676008202323992
1602960000,0.05676008202323992
1602970000,0.05676008202323992
1602980000,0.05676008202323992
1602990000,0.05676008202323992
1603000000,0.05676008202323992
1603010000,0.05676008202323992
1603020000,0.05676008202323992
1603030000,0.05676008202323992
1603040000,0.05676008202323992
1603050000,0.05676008202323992
1603060000,0.05676008202323992
1603070000,0.05676008202323992
1603080000,0.05676008202323992
1603090000,0.05676008202323992
1603100000,0.05676008202323992
1603110000,0.05676008202323992
1603120000,0.05676008202323992
1603130000,0.05676008202323992
1603140000,0.05676008202323992
1603150000,0.05676008202323992
1603160000,0.05676008202323992
1603170000,0.05676008202323992
1603180000,0.05676008202323992
1603190000,0.05676008202323992
1603200000,0.05676008202323992
1603210000,0.05676008202323992
1603220000,0.05676008202323992
1603230000,0.05676008202323992
1603240000,0.05676008202323992
1603250000,0.05676008202323992
1603260000,0.05676008202323992
1603270000,0.05676008202323992
1603280000,0.05676008202323992
1603290000,0.05676008202323992
1603300000,0.05676008202323992
1603310000,0.05676008202323992
1603320000,0.05676008202323992
1603330000,0.05676008202323992
1603340000,0.05676008202323992
1603350000,0.05676008202323992
1603360000,0.05676008202323992
1603370000,0.05676008202323992
1603380000,0.05676008202323992
1603390000,0.05676008202323992
1603400000,0.05676008202323992
1603410000,0.05676008202323992
1603420000,0.05676008202323992
1603430000,0.05676008202323992
1603440000,0.05676008202323992
1603450000,0.05676008202323992
1603460000,0.05676008202323992
1603470000,0.05676008202323992
1603480000,0.05676008202323992
1603490000,0.05676008202323992
1603500000,0.05676008202323992
1603510000,0.05676008202323992
1603520000,0.05676008202323992
1603530000,0.05676008202323992
1603540000,0.05676008202323992
1603550000,0.05676008202323992
1603560000,0.05676008202323992
1603570000,0.05676008202323992
1603580000,0.05676008202323992
1603590000,0.05676008202323992
1603600000,0.05676008202323992
1603610000,0.05676008202323992
1603620000,0.05676008202323992
1603630000,0.05676008202323992
1603640000,0.05676008202323992
1603650000,0.05676008202323992
1603660000,0.05676008202323992
1603670000,0.05676008202323992
1603680000,0.05676008202323992
1603690000,0.05676008202323992
1603700000,0.05676008202323992
1603710000,0.05676008202323992
1603720000,0.05676008202323992
1603730000,0.05676008202323992
1603740000,0.05676008202323992
1603750000,0.05676008202323992
1603760000,0.05676008202323992
1603770000,0.05676008202323992
1603780000,0.05676008202323992
1603790000,0.05676008202323992
1603800000,0.05676008202323992
1603810000,0.05676008202323992
1603820000,0.05676008202323992
1603830000,0.05676008202323992
1603840000,0.05676008202323992
1603850000,0.05676008202323992
1603860000,0.05676008202323992
1603870000,0.05676008202323992
1603880000,0.05676008202323992
1603890000,0.05676008202323992
1603900000,0.05676008202323992
1603910000,0.05676008202323992
1603920000,0.05676008202323992
1603930000,0.05676008202323992
1603940000,0.05676008202323992
1603950000,0.05676008202323992
1603960000,0.05676008202323992
1603970000,0.05676008202323992
1603980000,0.05676008202323992
1603990000,0.05676008202323992
1604000000,0.05676008202323992
1604010000,0.05676008202323992
1604020000,0.05676008202323992
1604030000,0.05676008202323992
1604040000,0.05676008202323992
1604050000,0.05676008202323992
1604060000,0.05676008202323992
1604070000,0.05676008202323992
1604080000,0.05676008202323992
1604090000,0.05676008202323992
1604100000,0.05676008202323992
1604110000,0.05676008202323992
1604120000,0.05676008202323992
1604130000,0.05676008202323992
1604140000,0.05676008202323992
1604150000,0.05676008202323992
1604160000,0.05676008202323992
1604170000,0.05676008202323992
1604180000,0.08606971975393028
1604190000,0.08606971975393028
1604200000,0.08606971975393028
1604210000,0.08606971975393028
1604220000,0.08606971975393028
1604230000,0.08606971975393028
1604240000,0.08606971975393028
1604250000,0.08606971975393028
1604260000,0.08606971975393028
1604270000,0.08606971975393028
1604280000,0.08606971975393028
1604290000,0.08606971975393028
1604300000,0.08606971975393028
1604310000,0.08606971975393028
1604320000,0.08606971975393028
1604330000,0.08606971975393028
1604340000,0.08606971975393028
1604350000,0.08606971975393028
1604360000,0.08606971975393028
1604370000,0.08606971975393028
1604380000,0.08606971975393028
1604390000,0.08606971975393028
1604400000,0.08606971975393028
1604410000,0.08606971975393028
1604420000,0.08606971975393028
1604430000,0.08606971975393028
1604440000,0.08606971975393028
1604450000,0.08606971975393028
1604460000,0.08606971975393028
1604470000,0.08606971975393028
1604480000,0.08606971975393028
1604490000,0.08606971975393028
1604500000,0.08606971975393028
1604510000,0.08606971975393028
1604520000,0.08606971975393028
1604530000,0.08606971975393028
1604540000,0.08606971975393028
1604550000,0.08606971975393028
1604560000,0.08606971975393028
1604570000,0.08606971975393028
1604580000,0.08606971975393028
1604590000,0.08606971975393028
1604600000,0.08606971975393028
1604610000,0.08606971975393028
1604620000,0.08606971975393028
1604630000,0.08606971975393028
1604640000,0.08606971975393028
1604650000,0.08606971975393028
1604660000,0.08606971975393028
1604670000,0.08606971975393028
1604680000,0.08606971975393028
1604690000,0.08606971975393028
1604700000,0.08606971975393028
1604710000,0.08606971975393028
1604720000,0.08606971975393028
1604730000,0.08606971975393028
1604740000,0.08606971975393028
1604750000,0.08606971975393028
1604760000,0.08606971975393028
1604770000,0.08606971975393028
1604780000,0.08606971975393028
1604790000,0.08606971975393028
1604800000,0.08606971975393028
1604810000,0.08606971975393028
1604820000,0.08606971975393028
1604830000,0.08606971975393028
1604840000,0.08606971975393028
1604850000,0.08606971975393028
1604860000,0.08606971975393028
1604870000,0.08606971975393028
1604880000,0.08606971975393028
1604890000,0.08606971975393028
1604900000,0.08606971975393028
1604910000,0.08606971975393028
1604920000,0.08606971975393028
1604930000,0.08606971975393028
1604940000,0.08606971975393028
1604950000,0.08606971975393028
1604960000,0.08606971975393028
1604970000,0.08606971975393028
1604980000,0.08606971975393028
1604990000,0.08606971975393028
1605000000,0.08606971975393028
1605010000,0.08606971975393028
1605020000,0.08606971975393028
1605030000,0.08606971975393028
1605040000,0.08606971975393028
1605050000,0.08606971975393028
1605060000,0.08606971975393028
1605070000,0.08606971975393028
1605080000,0.08606971975393028
1605090000,0.08606971975393028
1605100000,0.08606971975393028
1605110000,0.08606971975393028
1605120000,0.08606971975393028
1605130000,0.08606971975393028
1605140000,0.08606971975393028
1605150000,0.08606971975393028
1605160000,0.08606971975393028
1605170000,0.08606971975393028
1605180000,0.08606971975393028
1605190000,0.08606971975393028
1605200000,0.08606971975393028
1605210000,0.08606971975393028
1605220000,0.08606971975393028
1605230000,0.08606971975393028
1605240000,0.08606971975393028
1605250000,0.08606971975393028
1605260000,0.08606971975393028
1605270000,0.08606971975393028
1605280000,0.08606971975393028
1605290000,0.08606971975393028
1605300000,0.08606971975393028
1605310000,0.08606971975393028
1605320000,0.08606971975393028
1605330000,0.08606971975393028
1605340000,0.08606971975393028
1605350000,0.08606971975393028
1605360000,0.08606971975393028
1605370000,0.08606971975393028
1605380000,0.08606971975393028
1605390000,0.08606971975393028
1605400000,0.08606971975393028
1605410000,0.08606971975393028
1605420000,0.08606971975393028
1605430000,0.08606971975393028
1605440000,0.08606971975393028
1605450000,0.08606971975393028
1605460000,0.08606971975393028
1605470000,0.08606971975393028
1605480000,0.08606971975393028
1605490000,0.08606971975393028
1605500000,0.08606971975393028
1605510000,0.08606971975393028
1605520000,0.08606971975393028
1605530000,0.08606971975393028
1605540000,0.08606971975393028
1605550000,0.08606971975393028
1605560000,0.08606971975393028
1605570000,0.08606971975393028
1605580000,0.08606971975393028
1605590000,0.08606971975393028
1605600000,0.08606971975393028
1605610000,0.08606971975393028
1605620000,0.08606971975393028
1605630000,0.08606971975393028
1605640000,0.08606971975393028
1605650000,0.08606971975393028
1605660000,0.08606971975393028
1605670000,0.08606971975393028
1605680000,0.08606971975393028
1605690000,0.08606971975393028
1605700000,0.08606971975393028
1605710000,0.08606971975393028
1605720000,0.08606971975393028
1605730000,0.08606971975393028
1605740000,0.08606971975393028
1605750000,0.08606971975393028
1605760000,0.08606971975393028
1605770000,0.08606971975393028
1605780000,0.08606971975393028
1605790000,0.08606971975393028
1605800000,0.08606971975393028
1605810000,0.08606971975393028
1605820000,0.08606971975393028
1605830000,0.08606971975393028
1605840000,0.08606971975393028
1605850000,0.08606971975393028
1605860000,0.08606971975393028
1605870000,0.08606971975393028
1605880000,0.08606971975393028
1605890000,0.08606971975393028
1605900000,0.08606971975393028
1605910000,0.08606971975393028
1605920000,0.08606971975393028
1605930000,0.08606971975393028
1605940000,0.08606971975393028
1605950000,0.08606971975393028
1605960000,0.08606971975393028
1605970000,0.08606971975393028
1605980000,0.08606971975393028
1605990000,0.08606971975393028
1606000000,0.08606971975393028
1606010000,0.08606971975393028
1606020000,0.08606971975393028
1606030000,0.08606971975393028
1606040000,0.08606971975393028
1606050000,0.08606971975393028
1606060000,0.08606971975393028
1606070000,0.08606971975393028
1606080000,0.08606971975393028
1606090000,0.08606971975393028
1606100000,0.08606971975393028
1606110000,0.08606971975393028
1606120000,0.08606971975393028
1606130000,0.08606971975393028
1606140000,0.08606971975393028
1606150000,0.08606971975393028
1606160000,0.08606971975393028
1606170000,0.08606971975393028
1606180000,0.08606971975393028
1606190000,0.08606971975393028
1606200000,0.08606971975393028
1606210000,0.08606971975393028
1606220000,0.08606971975393028
1606230000,0.08606971975393028
1606240000,0.08606971975393028
1606250000,0.08606971975393028
1606260000,0.08606971975393028
1606270000,0.08606971975393028
1606280000,0.08606971975393028
1606290000,0.08606971975393028
1606300000,0.08606971975393028
1606310000,0.08606971975393028
1606320000,0.08606971975393028
1606330000,0.08606971975393028
1606340000,0.08606971975393028
1606350000,0.08606971975393028
1606360000,0.08606971975393028
1606370000,0.08606971975393028
1606380000,0.08606971975393028
1606390000,0.08606971975393028
1606400000,0.08606971975393028
1606410000,0.08606971975393028
1606420000,0.08606971975393028
1606430000,0.08606971975393028
1606440000,0.08606971975393028
1606450000,0.08606971975393028
1606460000,0.08606971975393028
1606470000,0.08606971975393028
1606480000,0.08606971975393028
1606490000,0.08606971975393028
1606500000,0.08606971975393028
1606510000,0.08606971975393028
1606520000,0.08606971975393028
1606530000,0.08606971975393028
1606540000,0.08606971975393028
1606550000,0.08606971975393028
1606560000,0.08606971975393028
1606570000,0.08606971975393028
1606580000,0.08606971975393028
1606590000,0.08606971975393028
1606600000,0.08606971975393028
1606610000,0.08606971975393028
1606620000,0.08606971975393028
1606630000,0.08606971975393028
1606640000,0.08606971975393028
1606650000,0.08606971975393028
1606660000,0.08606971975393028
1606670000,0.08606971975393028
1606680000,0.08606971975393028
1606690000,0.08606971975393028
1606700000,0.08606971975393028
1606710000,0.08606971975393028
1606720000,0.08606971975393028
1606730000,0.08606971975393028
1606740000,0.08606971975393028
1606750000,0.08606971975393028
1606760000,0.08606971975393028
1606770000,0.11439507860560492
1606780000,0.11439507860560492
1606790000,0.11439507860560492
1606800000,0.11439507860560492
1606810000,0.11439507860560492
1606820000,0.11439507860560492
1606830000,0.11439507860560492
1606840000,0.11439507860560492
1606850000,0.11439507860560492
1606860000,0.11439507860560492
1606870000,0.11439507860560492
1606880000,0.11439507860560492
1606890000,0.11439507860560492
1606900000,0.11439507860560492
1606910000,0.11439507860560492
1606920000,0.11439507860560492
1606930000,0.11439507860560492
1606940000,0.11439507860560492
1606950000,0.11439507860560492
1606960000,0.11439507860560492
1606970000,0.11439507860560492
1606980000,0.11439507860560492
1606990000,0.11439507860560492
1607000000,0.11439507860560492
1607010000,0.11439507860560492
1607020000,0.11439507860560492
1607030000,0.11439507860560492
1607040000,0.11439507860560492
1607050000,0.11439507860560492
1607060000,0.11439507860560492
1607070000,0.11439507860560492
1607080000,0.11439507860560492
1607090000,0.11439507860560492
1607100000,0.11439507860560492
1607110000,0.11439507860560492
1607120000,0.11439507860560492
1607130000,0.11439507860560492
1607140000,0.11439507860560492
1607150000,0.11439507860560492
1607160000,0.11439507860560492
1607170000,0.11439507860560492
1607180000,0.11439507860560492
1607190000,0.11439507860560492
1607200000,0.11439507860560492
1607210000,0.11439507860560492
1607220000,0.11439507860560492
